I;"2204299700";"AVY";1011;"X920";2018-02-01;"002";;"01";0.0;EUR;"HLT";"";"1";"3";"002";"01";"3013";;""
I;"2204299700";"AVY";1011;"X920";2018-02-01;"003";;"01";0.0;EUR;"HLT";"";"1";"3";"003";"01";"3018";;""
I;"2204299700";"AVY";1011;"X920";2018-02-01;"004";;"01";289.33;EUR;"HLT";"";"1";"3";"004";"01";"";;""
I;"2204299800";"AVY";1011;"X920";2018-02-01;"001";;"01";0.0;EUR;"HLT";"";"1";"3";"001";"01";"3002";;""
I;"2204299800";"AVY";1011;"X920";2018-02-01;"002";;"01";0.0;EUR;"HLT";"";"1";"3";"002";"01";"3013";;""
I;"2204299800";"AVY";1011;"X920";2018-02-01;"003";;"01";0.0;EUR;"HLT";"";"1";"3";"003";"01";"3018";;""
I;"2204299800";"AVY";1011;"X920";2018-02-01;"004";;"01";289.33;EUR;"HLT";"";"1";"3";"004";"01";"";;""
I;"2204213100";"AVY";1011;"X920";2018-02-01;"004";;"01";289.33;EUR;"HLT";"";"1";"3";"004";"01";"";;""
I;"2204213100";"AVY";1011;"X920";2018-02-01;"001";;"01";0.0;EUR;"HLT";"";"1";"3";"001";"01";"3002";;""
I;"2204213100";"AVY";1011;"X920";2018-02-01;"002";;"01";0.0;EUR;"HLT";"";"1";"3";"002";"01";"3013";;""
I;"2204213100";"AVY";1011;"X920";2018-02-01;"003";;"01";0.0;EUR;"HLT";"";"1";"3";"003";"01";"3018";;""
I;"2204216100";"AVY";1011;"X920";2018-02-01;"001";;"01";0.0;EUR;"HLT";"";"1";"3";"001";"01";"3002";;""
I;"2204216100";"AVY";1011;"X920";2018-02-01;"002";;"01";0.0;EUR;"HLT";"";"1";"3";"002";"01";"3013";;""
I;"2204216100";"AVY";1011;"X920";2018-02-01;"003";;"01";0.0;EUR;"HLT";"";"1";"3";"003";"01";"3018";;""
I;"2204216100";"AVY";1011;"X920";2018-02-01;"004";;"01";289.33;EUR;"HLT";"";"1";"3";"004";"01";"";;""
I;"2204221000";"AVY";1011;"X920";2018-02-01;"001";;"01";0.0;EUR;"HLT";"";"1";"3";"001";"01";"3002";;""
I;"2204221000";"AVY";1011;"X920";2018-02-01;"002";;"01";0.0;EUR;"HLT";"";"1";"3";"002";"01";"3013";;""
I;"2204221000";"AVY";1011;"X920";2018-02-01;"003";;"01";0.0;EUR;"HLT";"";"1";"3";"003";"01";"3018";;""
I;"2204221000";"AVY";1011;"X920";2018-02-01;"004";;"01";289.33;EUR;"HLT";"";"1";"3";"004";"01";"";;""
I;"2204222200";"AVY";1011;"X920";2018-02-01;"001";;"01";0.0;EUR;"HLT";"";"1";"3";"001";"01";"3002";;""
I;"2204222200";"AVY";1011;"X920";2018-02-01;"002";;"01";0.0;EUR;"HLT";"";"1";"3";"002";"01";"3013";;""
I;"2204222200";"AVY";1011;"X920";2018-02-01;"003";;"01";0.0;EUR;"HLT";"";"1";"3";"003";"01";"3018";;""
I;"2204222200";"AVY";1011;"X920";2018-02-01;"004";;"01";289.33;EUR;"HLT";"";"1";"3";"004";"01";"";;""
I;"2204222300";"AVY";1011;"X920";2018-02-01;"004";;"01";289.33;EUR;"HLT";"";"1";"3";"004";"01";"";;""
I;"2204222300";"AVY";1011;"X920";2018-02-01;"001";;"01";0.0;EUR;"HLT";"";"1";"3";"001";"01";"3002";;""
I;"2204222300";"AVY";1011;"X920";2018-02-01;"002";;"01";0.0;EUR;"HLT";"";"1";"3";"002";"01";"3013";;""
I;"2204222300";"AVY";1011;"X920";2018-02-01;"003";;"01";0.0;EUR;"HLT";"";"1";"3";"003";"01";"3018";;""
I;"2204222400";"AVY";1011;"X920";2018-02-01;"001";;"01";0.0;EUR;"HLT";"";"1";"3";"001";"01";"3002";;""
I;"2204222400";"AVY";1011;"X920";2018-02-01;"002";;"01";0.0;EUR;"HLT";"";"1";"3";"002";"01";"3013";;""
I;"2204222400";"AVY";1011;"X920";2018-02-01;"003";;"01";0.0;EUR;"HLT";"";"1";"3";"003";"01";"3018";;""
I;"2204222400";"AVY";1011;"X920";2018-02-01;"004";;"01";289.33;EUR;"HLT";"";"1";"3";"004";"01";"";;""
I;"2204222600";"AVY";1011;"X920";2018-02-01;"001";;"01";0.0;EUR;"HLT";"";"1";"3";"001";"01";"3002";;""
I;"2204222600";"AVY";1011;"X920";2018-02-01;"002";;"01";0.0;EUR;"HLT";"";"1";"3";"002";"01";"3013";;""
I;"2204222600";"AVY";1011;"X920";2018-02-01;"003";;"01";0.0;EUR;"HLT";"";"1";"3";"003";"01";"3018";;""
I;"2204222600";"AVY";1011;"X920";2018-02-01;"004";;"01";289.33;EUR;"HLT";"";"1";"3";"004";"01";"";;""
I;"2204222700";"AVY";1011;"X920";2018-02-01;"001";;"01";0.0;EUR;"HLT";"";"1";"3";"001";"01";"3002";;""
I;"2204222700";"AVY";1011;"X920";2018-02-01;"002";;"01";0.0;EUR;"HLT";"";"1";"3";"002";"01";"3013";;""
I;"2204222700";"AVY";1011;"X920";2018-02-01;"003";;"01";0.0;EUR;"HLT";"";"1";"3";"003";"01";"3018";;""
I;"2204222700";"AVY";1011;"X920";2018-02-01;"004";;"01";289.33;EUR;"HLT";"";"1";"3";"004";"01";"";;""
I;"2204222800";"AVY";1011;"X920";2018-02-01;"004";;"01";289.33;EUR;"HLT";"";"1";"3";"004";"01";"";;""
I;"2204222800";"AVY";1011;"X920";2018-02-01;"001";;"01";0.0;EUR;"HLT";"";"1";"3";"001";"01";"3002";;""
I;"2204222800";"AVY";1011;"X920";2018-02-01;"002";;"01";0.0;EUR;"HLT";"";"1";"3";"002";"01";"3013";;""
I;"2204222800";"AVY";1011;"X920";2018-02-01;"003";;"01";0.0;EUR;"HLT";"";"1";"3";"003";"01";"3018";;""
I;"2204223200";"AVY";1011;"X920";2018-02-01;"001";;"01";0.0;EUR;"HLT";"";"1";"3";"001";"01";"3002";;""
I;"2204223200";"AVY";1011;"X920";2018-02-01;"002";;"01";0.0;EUR;"HLT";"";"1";"3";"002";"01";"3013";;""
I;"2204223200";"AVY";1011;"X920";2018-02-01;"003";;"01";0.0;EUR;"HLT";"";"1";"3";"003";"01";"3018";;""
I;"2204223200";"AVY";1011;"X920";2018-02-01;"004";;"01";289.33;EUR;"HLT";"";"1";"3";"004";"01";"";;""
I;"2204223300";"AVY";1011;"X920";2018-02-01;"001";;"01";0.0;EUR;"HLT";"";"1";"3";"001";"01";"3002";;""
